HSN_CD,HSN_NM,TOWN_NM,VILL_NM,year,total_vote,eligible_vote,DPP,KMT
K,苗栗縣,頭份鎮,興隆里,2014,2398,3875,498,1180
K,苗栗縣,頭份鎮,上埔里,2014,1542,2472,239,938
K,苗栗縣,頭份鎮,土牛里,2014,637,857,125,352
K,苗栗縣,頭份鎮,頭份里,2014,1768,3076,405,955
K,苗栗縣,頭份鎮,忠孝里,2014,1967,3011,445,932
K,苗栗縣,頭份鎮,自強里,2014,1072,1970,235,633
K,苗栗縣,頭份鎮,信義里,2014,459,897,84,263
K,苗栗縣,頭份鎮,仁愛里,2014,931,1496,162,580
K,苗栗縣,頭份鎮,上興里,2014,930,1736,169,583
K,苗栗縣,頭份鎮,下興里,2014,1574,2379,356,932
K,苗栗縣,頭份鎮,和平里,2014,661,1016,175,346
K,苗栗縣,頭份鎮,山下里,2014,2360,3451,503,816
K,苗栗縣,頭份鎮,後庄里,2014,2263,3376,384,478
K,苗栗縣,頭份鎮,合興里,2014,1506,2316,285,461
K,苗栗縣,頭份鎮,文化里,2014,1754,2883,401,569
K,苗栗縣,頭份鎮,蟠桃里,2014,2888,4905,565,1002
K,苗栗縣,頭份鎮,建國里,2014,2128,3292,542,915
K,苗栗縣,頭份鎮,成功里,2014,2286,3445,537,1032
K,苗栗縣,頭份鎮,民族里,2014,1120,1899,253,553
K,苗栗縣,頭份鎮,民權里,2014,1101,1860,275,518
K,苗栗縣,頭份鎮,東庄里,2014,1692,2916,390,833
K,苗栗縣,頭份鎮,田寮里,2014,2117,3516,424,1001
K,苗栗縣,頭份鎮,民生里,2014,1406,2175,292,697
K,苗栗縣,頭份鎮,蘆竹里,2014,1044,1355,141,597
K,苗栗縣,頭份鎮,尖山里,2014,1025,1365,226,546
K,苗栗縣,頭份鎮,廣興里,2014,691,882,178,419
K,苗栗縣,頭份鎮,尖下里,2014,1834,2570,574,868
K,苗栗縣,頭份鎮,濫坑里,2014,1599,2094,375,829
K,苗栗縣,三灣鄉,三灣村,2014,1676,2185,298,541
K,苗栗縣,三灣鄉,內灣村,2014,525,630,83,249
K,苗栗縣,三灣鄉,銅鏡村,2014,687,879,172,254
K,苗栗縣,三灣鄉,頂寮村,2014,195,259,18,63
K,苗栗縣,三灣鄉,北埔村,2014,424,552,84,150
K,苗栗縣,三灣鄉,大河村,2014,502,596,91,141
K,苗栗縣,三灣鄉,大坪村,2014,362,427,70,83
K,苗栗縣,三灣鄉,永和村,2014,318,406,42,224
K,苗栗縣,南庄鄉,東村,2014,878,1141,72,241
K,苗栗縣,南庄鄉,西村,2014,504,668,45,127
K,苗栗縣,南庄鄉,南江村,2014,939,1335,43,404
K,苗栗縣,南庄鄉,蓬萊村,2014,595,857,26,304
K,苗栗縣,南庄鄉,東河村,2014,569,970,15,404
K,苗栗縣,南庄鄉,田美村,2014,551,799,77,98
K,苗栗縣,南庄鄉,獅山村,2014,562,827,79,142
K,苗栗縣,南庄鄉,南富村,2014,844,1092,84,154
K,苗栗縣,南庄鄉,員林村,2014,798,1026,122,150
K,苗栗縣,大湖鄉,大湖村,2014,1235,1624,179,7
K,苗栗縣,大湖鄉,明湖村,2014,533,670,81,2
K,苗栗縣,大湖鄉,大寮村,2014,946,1235,135,4
K,苗栗縣,大湖鄉,靜湖村,2014,1433,1787,187,15
K,苗栗縣,大湖鄉,富興村,2014,1076,1406,176,5
K,苗栗縣,大湖鄉,大南村,2014,421,570,71,2
K,苗栗縣,大湖鄉,南湖村,2014,506,679,79,2
K,苗栗縣,大湖鄉,東興村,2014,584,744,86,2
K,苗栗縣,大湖鄉,武榮村,2014,363,492,55,0
K,苗栗縣,大湖鄉,義和村,2014,1134,1491,234,1
K,苗栗縣,大湖鄉,栗林村,2014,833,1000,147,3
K,苗栗縣,大湖鄉,新開村,2014,754,1030,160,1
K,苗栗縣,獅潭鄉,百壽村,2014,282,349,35,73
K,苗栗縣,獅潭鄉,永興村,2014,428,569,73,1
K,苗栗縣,獅潭鄉,新店村,2014,769,948,131,6
K,苗栗縣,獅潭鄉,和興村,2014,463,554,90,0
K,苗栗縣,獅潭鄉,豐林村,2014,430,633,77,2
K,苗栗縣,獅潭鄉,新豐村,2014,270,347,43,0
K,苗栗縣,獅潭鄉,竹木村,2014,557,699,75,0
K,苗栗縣,卓蘭鎮,老庄里,2014,1616,2078,630,5
K,苗栗縣,卓蘭鎮,新榮里,2014,775,1139,379,0
K,苗栗縣,卓蘭鎮,中街里,2014,632,764,263,1
K,苗栗縣,卓蘭鎮,新厝里,2014,1155,1585,473,2
K,苗栗縣,卓蘭鎮,豐田里,2014,841,1031,467,1
K,苗栗縣,卓蘭鎮,苗豐里,2014,626,775,255,7
K,苗栗縣,卓蘭鎮,上新里,2014,1622,2117,718,4
K,苗栗縣,卓蘭鎮,內灣里,2014,1741,2229,590,10
K,苗栗縣,卓蘭鎮,景山里,2014,720,878,181,3
K,苗栗縣,泰安鄉,八卦村,2014,258,303,32,86
K,苗栗縣,泰安鄉,錦水村,2014,936,1107,85,319
K,苗栗縣,泰安鄉,清安村,2014,706,885,90,115
K,苗栗縣,泰安鄉,大興村,2014,395,475,12,148
K,苗栗縣,泰安鄉,中興村,2014,443,529,22,176
K,苗栗縣,泰安鄉,梅園村,2014,417,468,3,232
K,苗栗縣,泰安鄉,象鼻村,2014,569,623,9,272
K,苗栗縣,泰安鄉,士林村,2014,502,555,3,238
K,苗栗縣,苗栗市,中苗里,2018,636,1045,93,179
K,苗栗縣,苗栗市,青苗里,2018,584,985,55,187
K,苗栗縣,苗栗市,維祥里,2018,2011,3255,226,805
K,苗栗縣,苗栗市,維新里,2018,2372,3597,280,1138
K,苗栗縣,苗栗市,玉清里,2018,1407,2180,153,447
K,苗栗縣,苗栗市,玉華里,2018,2349,3545,256,724
K,苗栗縣,苗栗市,綠苗里,2018,527,838,68,152
K,苗栗縣,苗栗市,高苗里,2018,1896,3053,358,585
K,苗栗縣,苗栗市,新苗里,2018,607,862,111,155
K,苗栗縣,苗栗市,玉苗里,2018,551,870,92,177
K,苗栗縣,苗栗市,大同里,2018,318,510,47,82
K,苗栗縣,苗栗市,恭敬里,2018,980,1339,174,301
K,苗栗縣,苗栗市,水源里,2018,1524,2397,240,393
K,苗栗縣,苗栗市,勝利里,2018,2508,3839,408,908
K,苗栗縣,苗栗市,清華里,2018,1957,3080,275,560
K,苗栗縣,苗栗市,上苗里,2018,1025,1554,138,275
K,苗栗縣,苗栗市,北苗里,2018,3001,4924,331,854
K,苗栗縣,苗栗市,嘉盛里,2018,2262,3383,293,555
K,苗栗縣,苗栗市,福星里,2018,2548,4001,447,545
K,苗栗縣,苗栗市,福安里,2018,2195,3280,462,535
K,苗栗縣,苗栗市,嘉新里,2018,1994,2818,267,523
K,苗栗縣,苗栗市,建功里,2018,2532,3926,303,731
K,苗栗縣,苗栗市,福麗里,2018,3010,4994,414,955
K,苗栗縣,苗栗市,文山里,2018,2236,3504,307,779
K,苗栗縣,苗栗市,文聖里,2018,2224,3346,310,726
K,苗栗縣,苗栗市,新川里,2018,790,1146,96,317
K,苗栗縣,苗栗市,南勢里,2018,1323,1922,141,586
K,苗栗縣,苗栗市,新英里,2018,931,1602,155,290
K,苗栗縣,公館鄉,館中村,2018,1137,1533,106,585
K,苗栗縣,公館鄉,館東村,2018,1573,2292,127,950
K,苗栗縣,公館鄉,館南村,2018,2242,3304,206,1311
K,苗栗縣,公館鄉,中義村,2018,1418,2240,135,736
K,苗栗縣,公館鄉,玉泉村,2018,1501,2245,127,855
K,苗栗縣,公館鄉,大坑村,2018,621,922,56,364
K,苗栗縣,公館鄉,福基村,2018,720,996,55,353
K,苗栗縣,公館鄉,福德村,2018,294,352,15,167
K,苗栗縣,公館鄉,福星村,2018,1364,1961,96,856
K,苗栗縣,公館鄉,石墻村,2018,1053,1460,63,601
K,苗栗縣,公館鄉,開礦村,2018,218,298,15,136
K,苗栗縣,公館鄉,五谷村,2018,1423,2168,172,720
K,苗栗縣,公館鄉,玉谷村,2018,944,1410,100,513
K,苗栗縣,公館鄉,鶴岡村,2018,1136,1554,113,634
K,苗栗縣,公館鄉,鶴山村,2018,897,1411,99,441
K,苗栗縣,公館鄉,尖山村,2018,1002,1427,79,659
K,苗栗縣,公館鄉,仁安村,2018,887,1268,100,546
K,苗栗縣,公館鄉,南河村,2018,175,216,10,116
K,苗栗縣,公館鄉,北河村,2018,248,321,13,117
K,苗栗縣,頭屋鄉,頭屋村,2018,1968,2435,252,287
K,苗栗縣,頭屋鄉,獅潭村,2018,1340,1657,147,203
K,苗栗縣,頭屋鄉,北坑村,2018,575,709,89,111
K,苗栗縣,頭屋鄉,曲洞村,2018,740,878,68,104
K,苗栗縣,頭屋鄉,飛鳳村,2018,297,364,30,75
K,苗栗縣,頭屋鄉,象山村,2018,1459,1796,157,397
K,苗栗縣,頭屋鄉,明德村,2018,770,979,46,138
K,苗栗縣,頭屋鄉,鳴鳳村,2018,281,325,19,59
K,苗栗縣,銅鑼鄉,銅鑼村,2018,3021,4316,605,2079
K,苗栗縣,銅鑼鄉,樟樹村,2018,942,1241,244,570
K,苗栗縣,銅鑼鄉,九湖村,2018,864,1147,192,584
K,苗栗縣,銅鑼鄉,福興村,2018,689,1007,108,481
K,苗栗縣,銅鑼鄉,朝陽村,2018,1143,1620,212,826
K,苗栗縣,銅鑼鄉,竹森村,2018,714,1057,119,540
K,苗栗縣,銅鑼鄉,中平村,2018,1972,3092,445,1240
K,苗栗縣,銅鑼鄉,興隆村,2018,426,565,69,279
K,苗栗縣,銅鑼鄉,盛隆村,2018,319,423,37,199
K,苗栗縣,銅鑼鄉,新隆村,2018,436,527,57,320
K,苗栗縣,三義鄉,廣盛村,2018,2927,4018,892,926
K,苗栗縣,三義鄉,勝興村,2018,2305,3297,930,641
K,苗栗縣,三義鄉,龍騰村,2018,329,405,140,84
K,苗栗縣,三義鄉,双湖村,2018,1219,1775,327,405
K,苗栗縣,三義鄉,双潭村,2018,957,1343,242,306
K,苗栗縣,三義鄉,西湖村,2018,1122,1415,278,438
K,苗栗縣,三義鄉,鯉魚潭村,2018,937,1248,353,324
K,苗栗縣,西湖鄉,高埔村,2018,466,585,87,248
K,苗栗縣,西湖鄉,下埔村,2018,456,556,95,290
K,苗栗縣,西湖鄉,五湖村,2018,584,818,121,311
K,苗栗縣,西湖鄉,四湖村,2018,488,630,176,224
K,苗栗縣,西湖鄉,三湖村,2018,654,918,96,394
K,苗栗縣,西湖鄉,龍洞村,2018,346,452,61,222
K,苗栗縣,西湖鄉,金獅村,2018,368,495,52,267
K,苗栗縣,西湖鄉,湖東村,2018,775,1109,140,508
K,苗栗縣,西湖鄉,二湖村,2018,483,659,164,269
K,苗栗縣,通霄鎮,通東里,2018,766,1112,71,0
K,苗栗縣,通霄鎮,通西里,2018,1348,1888,130,4
K,苗栗縣,通霄鎮,平元里,2018,1404,1810,130,0
K,苗栗縣,通霄鎮,平安里,2018,1353,1983,135,3
K,苗栗縣,通霄鎮,圳頭里,2018,514,666,41,0
K,苗栗縣,通霄鎮,梅南里,2018,1195,1500,128,1
K,苗栗縣,通霄鎮,通南里,2018,1900,2640,198,2
K,苗栗縣,通霄鎮,內湖里,2018,1262,1765,101,2
K,苗栗縣,通霄鎮,楓樹里,2018,286,443,17,0
K,苗栗縣,通霄鎮,烏眉里,2018,617,869,10,0
K,苗栗縣,通霄鎮,福龍里,2018,310,390,9,1
K,苗栗縣,通霄鎮,福源里,2018,567,767,28,2
K,苗栗縣,通霄鎮,城北里,2018,512,661,16,1
K,苗栗縣,通霄鎮,城南里,2018,656,910,54,0
K,苗栗縣,通霄鎮,南和里,2018,619,761,53,0
K,苗栗縣,通霄鎮,福興里,2018,423,653,47,1
K,苗栗縣,通霄鎮,坪頂里,2018,914,1192,66,0
K,苗栗縣,通霄鎮,五南里,2018,960,1240,57,1
K,苗栗縣,通霄鎮,五北里,2018,1027,1375,97,0
K,苗栗縣,通霄鎮,通灣里,2018,1568,2205,90,2
K,苗栗縣,通霄鎮,新埔里,2018,784,1102,98,0
K,苗栗縣,通霄鎮,內島里,2018,605,753,61,0
K,苗栗縣,通霄鎮,白東里,2018,953,1370,158,1
K,苗栗縣,通霄鎮,白西里,2018,538,723,81,0
K,苗栗縣,苑裡鎮,苑東里,2018,1488,2129,88,2
K,苗栗縣,苑裡鎮,苑南里,2018,1073,1518,97,0
K,苗栗縣,苑裡鎮,苑北里,2018,605,851,53,2
K,苗栗縣,苑裡鎮,西平里,2018,1052,1475,111,3
K,苗栗縣,苑裡鎮,苑港里,2018,846,1184,105,0
K,苗栗縣,苑裡鎮,西勢里,2018,1370,1930,110,1
K,苗栗縣,苑裡鎮,海岸里,2018,692,1010,52,0
K,苗栗縣,苑裡鎮,房裡里,2018,1587,2169,102,4
K,苗栗縣,苑裡鎮,客庄里,2018,2551,3774,256,0
K,苗栗縣,苑裡鎮,中正里,2018,1444,2068,127,0
K,苗栗縣,苑裡鎮,苑坑里,2018,630,878,69,1
K,苗栗縣,苑裡鎮,水坡里,2018,444,623,50,1
K,苗栗縣,苑裡鎮,新復里,2018,845,1299,42,0
K,苗栗縣,苑裡鎮,山脚里,2018,967,1351,495,2
K,苗栗縣,苑裡鎮,舊社里,2018,1256,1741,520,0
K,苗栗縣,苑裡鎮,福田里,2018,904,1231,299,0
K,苗栗縣,苑裡鎮,石鎮里,2018,405,527,148,0
K,苗栗縣,苑裡鎮,蕉埔里,2018,601,777,202,0
K,苗栗縣,苑裡鎮,南勢里,2018,526,697,202,3
K,苗栗縣,苑裡鎮,泰田里,2018,1079,1557,345,2
K,苗栗縣,苑裡鎮,上舘里,2018,1116,1585,308,0
K,苗栗縣,苑裡鎮,玉田里,2018,1178,1695,337,1
K,苗栗縣,苑裡鎮,社苓里,2018,1629,2229,409,1
K,苗栗縣,苑裡鎮,山柑里,2018,922,1381,177,0
K,苗栗縣,苑裡鎮,田心里,2018,1347,1793,186,0
K,苗栗縣,後龍鎮,南龍里,2018,1045,1425,141,755
K,苗栗縣,後龍鎮,中龍里,2018,576,764,114,394
K,苗栗縣,後龍鎮,北龍里,2018,956,1291,163,683
K,苗栗縣,後龍鎮,大庄里,2018,2835,4071,400,2100
K,苗栗縣,後龍鎮,東明里,2018,1028,1431,86,809
K,苗栗縣,後龍鎮,灣寶里,2018,839,1220,126,589
K,苗栗縣,後龍鎮,海寶里,2018,685,924,112,477
K,苗栗縣,後龍鎮,豐富里,2018,957,1184,209,637
K,苗栗縣,後龍鎮,校椅里,2018,614,936,298,242
K,苗栗縣,後龍鎮,埔頂里,2018,1793,2603,383,1173
K,苗栗縣,後龍鎮,新民里,2018,997,1322,243,663
K,苗栗縣,後龍鎮,復興里,2018,469,684,122,299
K,苗栗縣,後龍鎮,大山里,2018,1067,1486,104,868
K,苗栗縣,後龍鎮,溪洲里,2018,1615,2233,263,1189
K,苗栗縣,後龍鎮,外埔里,2018,800,1002,128,622
K,苗栗縣,後龍鎮,海埔里,2018,656,898,88,528
K,苗栗縣,後龍鎮,秀水里,2018,546,695,89,411
K,苗栗縣,後龍鎮,水尾里,2018,788,1006,135,595
K,苗栗縣,後龍鎮,龍津里,2018,448,584,51,366
K,苗栗縣,後龍鎮,龍坑里,2018,782,1232,143,549
K,苗栗縣,後龍鎮,福寧里,2018,562,723,73,440
K,苗栗縣,後龍鎮,中和里,2018,797,1026,78,673
K,苗栗縣,後龍鎮,南港里,2018,827,1195,56,717
K,苗栗縣,造橋鄉,造橋村,2018,1394,1970,81,262
K,苗栗縣,造橋鄉,平興村,2018,278,463,19,61
K,苗栗縣,造橋鄉,豐湖村,2018,655,997,111,178
K,苗栗縣,造橋鄉,大西村,2018,2054,3330,131,285
K,苗栗縣,造橋鄉,錦水村,2018,345,497,27,55
K,苗栗縣,造橋鄉,大龍村,2018,388,480,28,68
K,苗栗縣,造橋鄉,朝陽村,2018,909,1243,55,156
K,苗栗縣,造橋鄉,談文村,2018,569,753,33,183
K,苗栗縣,造橋鄉,龍昇村,2018,730,936,46,144
K,苗栗縣,竹南鎮,竹南里,2018,1188,1840,82,396
K,苗栗縣,竹南鎮,照南里,2018,2001,3179,146,721
K,苗栗縣,竹南鎮,正南里,2018,1507,2659,128,446
K,苗栗縣,竹南鎮,新南里,2018,2637,4351,252,956
K,苗栗縣,竹南鎮,大厝里,2018,3229,5051,211,1178
K,苗栗縣,竹南鎮,營盤里,2018,2122,3309,209,776
K,苗栗縣,竹南鎮,聖福里,2018,2109,3220,114,931
K,苗栗縣,竹南鎮,竹興里,2018,1883,3135,117,657
K,苗栗縣,竹南鎮,龍山里,2018,1373,2092,82,564
K,苗栗縣,竹南鎮,天文里,2018,1395,2044,75,529
K,苗栗縣,竹南鎮,龍鳳里,2018,1287,2043,100,507
K,苗栗縣,竹南鎮,山佳里,2018,2568,4416,204,1008
K,苗栗縣,竹南鎮,佳興里,2018,1959,2990,142,783
K,苗栗縣,竹南鎮,中港里,2018,725,1021,52,246
K,苗栗縣,竹南鎮,中華里,2018,1799,2730,159,631
K,苗栗縣,竹南鎮,中英里,2018,923,1406,69,311
K,苗栗縣,竹南鎮,中美里,2018,1382,1926,93,419
K,苗栗縣,竹南鎮,開元里,2018,606,987,57,241
K,苗栗縣,竹南鎮,海口里,2018,2468,3765,275,776
K,苗栗縣,竹南鎮,港墘里,2018,1434,2016,101,587
K,苗栗縣,竹南鎮,公舘里,2018,687,1126,53,311
K,苗栗縣,竹南鎮,大埔里,2018,2478,3934,198,967
K,苗栗縣,竹南鎮,頂埔里,2018,1449,2095,116,585
K,苗栗縣,竹南鎮,崎頂里,2018,2317,3590,184,957
K,苗栗縣,竹南鎮,公義里,2018,671,986,85,208
K,苗栗縣,頭份市,流東里,2018,1390,2130,157,484
K,苗栗縣,頭份市,珊湖里,2018,1160,1704,159,331
K,苗栗縣,頭份市,斗煥里,2018,1839,2870,209,604
K,苗栗縣,頭份市,新華里,2018,2214,3592,236,805
K,苗栗縣,頭份市,興隆里,2018,2608,4196,323,894
K,苗栗縣,頭份市,上埔里,2018,1667,2523,197,515
K,苗栗縣,頭份市,土牛里,2018,629,907,88,201
K,苗栗縣,頭份市,頭份里,2018,1947,3182,191,538
K,苗栗縣,頭份市,忠孝里,2018,1973,2999,171,399
K,苗栗縣,頭份市,自強里,2018,1167,1953,133,307
K,苗栗縣,頭份市,信義里,2018,488,928,37,73
K,苗栗縣,頭份市,仁愛里,2018,1001,1491,109,302
K,苗栗縣,頭份市,上興里,2018,1053,1898,85,462
K,苗栗縣,頭份市,下興里,2018,1655,2459,236,481
K,苗栗縣,頭份市,和平里,2018,706,992,87,222
K,苗栗縣,頭份市,山下里,2018,2341,3655,225,716
K,苗栗縣,頭份市,後庄里,2018,2424,3729,267,645
K,苗栗縣,頭份市,合興里,2018,1592,2402,150,459
K,苗栗縣,頭份市,文化里,2018,1981,3230,197,505
K,苗栗縣,頭份市,中興里,2018,1575,2485,147,472
K,苗栗縣,頭份市,蟠桃里,2018,1821,2992,163,532
K,苗栗縣,頭份市,建國里,2018,2183,3382,265,645
K,苗栗縣,頭份市,成功里,2018,2130,3418,208,673
K,苗栗縣,頭份市,民族里,2018,1136,1900,109,301
K,苗栗縣,頭份市,民權里,2018,1279,1978,213,343
K,苗栗縣,頭份市,東庄里,2018,1969,3293,207,721
K,苗栗縣,頭份市,田寮里,2018,2282,3845,274,833
K,苗栗縣,頭份市,民生里,2018,1480,2249,186,501
K,苗栗縣,頭份市,蘆竹里,2018,939,1302,111,422
K,苗栗縣,頭份市,尖山里,2018,904,1325,119,355
K,苗栗縣,頭份市,廣興里,2018,676,871,112,243
K,苗栗縣,頭份市,尖下里,2018,1753,2514,477,528
K,苗栗縣,頭份市,濫坑里,2018,1530,2096,328,545
K,苗栗縣,三灣鄉,三灣村,2018,1527,2131,193,415
K,苗栗縣,三灣鄉,內灣村,2018,465,613,34,117
K,苗栗縣,三灣鄉,銅鏡村,2018,613,832,73,157
K,苗栗縣,三灣鄉,頂寮村,2018,147,235,13,54
K,苗栗縣,三灣鄉,北埔村,2018,382,530,38,113
K,苗栗縣,三灣鄉,大河村,2018,363,567,51,96
K,苗栗縣,三灣鄉,大坪村,2018,333,396,81,93
K,苗栗縣,三灣鄉,永和村,2018,260,382,13,136
K,苗栗縣,南庄鄉,東村,2018,801,1127,99,131
K,苗栗縣,南庄鄉,西村,2018,451,633,38,76
K,苗栗縣,南庄鄉,南江村,2018,914,1313,53,188
K,苗栗縣,南庄鄉,田美村,2018,511,783,58,142
K,苗栗縣,南庄鄉,獅山村,2018,579,810,83,90
K,苗栗縣,南庄鄉,南富村,2018,787,1060,45,84
K,苗栗縣,南庄鄉,員林村,2018,776,1021,81,155
K,苗栗縣,南庄鄉,蓬萊村,2018,590,846,31,134
K,苗栗縣,南庄鄉,東河村,2018,623,926,18,127
K,苗栗縣,大湖鄉,大湖村,2018,1098,1577,167,7
K,苗栗縣,大湖鄉,明湖村,2018,459,589,74,3
K,苗栗縣,大湖鄉,大寮村,2018,821,1218,128,4
K,苗栗縣,大湖鄉,靜湖村,2018,1169,1741,214,14
K,苗栗縣,大湖鄉,富興村,2018,908,1352,239,2
K,苗栗縣,大湖鄉,大南村,2018,367,554,58,2
K,苗栗縣,大湖鄉,南湖村,2018,486,620,87,0
K,苗栗縣,大湖鄉,東興村,2018,573,717,123,0
K,苗栗縣,大湖鄉,武榮村,2018,389,498,57,0
K,苗栗縣,大湖鄉,義和村,2018,1025,1458,200,1
K,苗栗縣,大湖鄉,栗林村,2018,685,1000,141,1
K,苗栗縣,大湖鄉,新開村,2018,686,986,175,0
K,苗栗縣,獅潭鄉,百壽村,2018,254,323,29,24
K,苗栗縣,獅潭鄉,永興村,2018,341,551,99,0
K,苗栗縣,獅潭鄉,新店村,2018,639,887,128,6
K,苗栗縣,獅潭鄉,和興村,2018,403,551,90,1
K,苗栗縣,獅潭鄉,豐林村,2018,436,564,49,1
K,苗栗縣,獅潭鄉,新豐村,2018,262,327,42,1
K,苗栗縣,獅潭鄉,竹木村,2018,540,670,117,0
K,苗栗縣,卓蘭鎮,老庄里,2018,1420,1921,489,2
K,苗栗縣,卓蘭鎮,新榮里,2018,832,1061,334,0
K,苗栗縣,卓蘭鎮,中街里,2018,530,726,187,0
K,苗栗縣,卓蘭鎮,新厝里,2018,982,1491,367,2
K,苗栗縣,卓蘭鎮,豐田里,2018,758,970,339,2
K,苗栗縣,卓蘭鎮,苗豐里,2018,552,717,207,3
K,苗栗縣,卓蘭鎮,上新里,2018,1532,2022,568,0
K,苗栗縣,卓蘭鎮,內灣里,2018,1687,2153,634,3
K,苗栗縣,卓蘭鎮,景山里,2018,724,917,192,2
K,苗栗縣,泰安鄉,八卦村,2018,275,314,31,109
K,苗栗縣,泰安鄉,錦水村,2018,960,1114,93,357
K,苗栗縣,泰安鄉,清安村,2018,753,884,128,104
K,苗栗縣,泰安鄉,大興村,2018,406,481,25,173
K,苗栗縣,泰安鄉,中興村,2018,454,531,25,119
K,苗栗縣,泰安鄉,梅園村,2018,431,483,3,191
K,苗栗縣,泰安鄉,象鼻村,2018,580,638,5,194
K,苗栗縣,泰安鄉,士林村,2018,497,563,3,159
K,苗栗縣,苗栗市,中苗里,2022,623,1063,107,132
K,苗栗縣,苗栗市,青苗里,2022,598,956,72,85
K,苗栗縣,苗栗市,維祥里,2022,1932,3137,279,278
K,苗栗縣,苗栗市,維新里,2022,2233,3460,301,425
K,苗栗縣,苗栗市,玉清里,2022,1377,2120,208,282
K,苗栗縣,苗栗市,玉華里,2022,2116,3435,287,382
K,苗栗縣,苗栗市,綠苗里,2022,461,774,78,75
K,苗栗縣,苗栗市,高苗里,2022,1819,3066,426,249
K,苗栗縣,苗栗市,新苗里,2022,485,799,98,60
K,苗栗縣,苗栗市,玉苗里,2022,539,797,116,74
K,苗栗縣,苗栗市,大同里,2022,305,470,59,23
K,苗栗縣,苗栗市,恭敬里,2022,829,1286,180,137
K,苗栗縣,苗栗市,水源里,2022,1401,2363,278,255
K,苗栗縣,苗栗市,勝利里,2022,2264,3702,438,375
K,苗栗縣,苗栗市,清華里,2022,1773,2946,337,275
K,苗栗縣,苗栗市,上苗里,2022,862,1446,162,122
K,苗栗縣,苗栗市,北苗里,2022,2908,4889,467,438
K,苗栗縣,苗栗市,嘉盛里,2022,2083,3297,403,280
K,苗栗縣,苗栗市,福星里,2022,2414,4046,587,308
K,苗栗縣,苗栗市,福安里,2022,2063,3351,422,245
K,苗栗縣,苗栗市,嘉新里,2022,1774,2690,311,272
K,苗栗縣,苗栗市,建功里,2022,2301,3854,333,363
K,苗栗縣,苗栗市,福麗里,2022,3002,5185,451,458
K,苗栗縣,苗栗市,文山里,2022,2511,4110,433,363
K,苗栗縣,苗栗市,文聖里,2022,2211,3450,378,265
K,苗栗縣,苗栗市,新川里,2022,767,1106,130,96
K,苗栗縣,苗栗市,南勢里,2022,1064,1847,161,192
K,苗栗縣,苗栗市,新英里,2022,866,1561,170,127
K,苗栗縣,公館鄉,館中村,2022,1033,1460,117,273
K,苗栗縣,公館鄉,館東村,2022,1462,2246,157,478
K,苗栗縣,公館鄉,館南村,2022,2118,3302,239,624
K,苗栗縣,公館鄉,中義村,2022,1415,2157,156,420
K,苗栗縣,公館鄉,玉泉村,2022,1445,2271,165,455
K,苗栗縣,公館鄉,大坑村,2022,558,895,68,165
K,苗栗縣,公館鄉,福基村,2022,606,942,51,178
K,苗栗縣,公館鄉,福德村,2022,205,325,27,59
K,苗栗縣,公館鄉,福星村,2022,1227,1955,137,370
K,苗栗縣,公館鄉,石墻村,2022,839,1383,75,274
K,苗栗縣,公館鄉,開礦村,2022,161,259,11,58
K,苗栗縣,公館鄉,五谷村,2022,1404,2145,216,449
K,苗栗縣,公館鄉,玉谷村,2022,908,1393,129,303
K,苗栗縣,公館鄉,鶴岡村,2022,1023,1517,124,305
K,苗栗縣,公館鄉,鶴山村,2022,866,1371,106,256
K,苗栗縣,公館鄉,尖山村,2022,911,1337,117,224
K,苗栗縣,公館鄉,仁安村,2022,868,1247,131,270
K,苗栗縣,公館鄉,南河村,2022,170,195,9,65
K,苗栗縣,公館鄉,北河村,2022,217,307,26,56
K,苗栗縣,頭屋鄉,頭屋村,2022,1770,2399,423,196
K,苗栗縣,頭屋鄉,獅潭村,2022,1182,1578,326,167
K,苗栗縣,頭屋鄉,北坑村,2022,506,660,103,34
K,苗栗縣,頭屋鄉,曲洞村,2022,652,822,140,84
K,苗栗縣,頭屋鄉,飛鳳村,2022,311,368,92,56
K,苗栗縣,頭屋鄉,象山村,2022,1344,1715,372,207
K,苗栗縣,頭屋鄉,明德村,2022,694,896,133,128
K,苗栗縣,頭屋鄉,鳴鳳村,2022,265,305,40,31
K,苗栗縣,銅鑼鄉,銅鑼村,2022,2813,4153,617,1921
K,苗栗縣,銅鑼鄉,樟樹村,2022,916,1194,211,601
K,苗栗縣,銅鑼鄉,九湖村,2022,779,1081,186,502
K,苗栗縣,銅鑼鄉,福興村,2022,593,932,89,422
K,苗栗縣,銅鑼鄉,朝陽村,2022,1076,1562,231,734
K,苗栗縣,銅鑼鄉,竹森村,2022,680,985,133,487
K,苗栗縣,銅鑼鄉,中平村,2022,1906,3001,570,1170
K,苗栗縣,銅鑼鄉,興隆村,2022,378,516,91,248
K,苗栗縣,銅鑼鄉,盛隆村,2022,309,400,41,228
K,苗栗縣,銅鑼鄉,新隆村,2022,406,505,55,296
K,苗栗縣,三義鄉,廣盛村,2022,2247,3740,467,1197
K,苗栗縣,三義鄉,勝興村,2022,2071,3148,659,1038
K,苗栗縣,三義鄉,双潭村,2022,889,1249,185,538
K,苗栗縣,三義鄉,双湖村,2022,1171,1744,236,686
K,苗栗縣,三義鄉,西湖村,2022,1054,1370,215,728
